timestamp,rx_gbps,tx_gbps
2024-12-05 03:20:31,0.000000,0.000000
2024-12-05 03:20:33,0.000000,0.000000
2024-12-05 03:20:35,0.000000,0.000000
2024-12-05 03:20:37,0.000000,0.000000
2024-12-05 03:20:40,0.000000,0.000000
2024-12-05 03:20:42,0.000000,0.000000
2024-12-05 03:20:44,0.000007,0.000013
2024-12-05 03:20:46,0.000439,0.000444
2024-12-05 03:20:48,0.000443,0.000441
2024-12-05 03:20:50,0.000449,0.000441
2024-12-05 03:20:52,0.000445,0.000440
2024-12-05 03:20:54,0.000439,0.000441
2024-12-05 03:20:57,0.000439,0.000440
2024-12-05 03:20:59,0.000452,0.000450
2024-12-05 03:21:01,0.000452,0.000453
2024-12-05 03:21:03,0.000449,0.000451
2024-12-05 03:21:05,0.000445,0.000445
2024-12-05 03:21:07,0.000444,0.000446
2024-12-05 03:21:09,0.000439,0.000446
2024-12-05 03:21:11,0.000438,0.000443
2024-12-05 03:21:13,0.000452,0.000449
2024-12-05 03:21:16,0.000000,0.000000
2024-12-05 03:21:18,0.000000,0.000000
2024-12-05 03:21:20,0.000000,0.000000
2024-12-05 03:21:22,0.000000,0.000000
2024-12-05 03:21:24,0.000000,0.000000
2024-12-05 03:21:26,0.000000,0.000000
2024-12-05 03:21:28,0.000000,0.000000
2024-12-05 03:21:30,0.000000,0.000000
2024-12-05 03:21:32,0.000000,0.000000
2024-12-05 03:21:35,0.000000,0.000000
2024-12-05 03:21:37,0.000000,0.000000
2024-12-05 03:21:39,0.000000,0.000000
