timestamp,rx_gbps,tx_gbps
2024-12-05 03:21:42,0.000000,0.000000
2024-12-05 03:21:44,0.000000,0.000000
2024-12-05 03:21:46,0.000000,0.000000
2024-12-05 03:21:48,0.000000,0.000000
2024-12-05 03:21:50,0.000000,0.000000
2024-12-05 03:21:52,0.000000,0.000000
2024-12-05 03:21:54,0.000000,0.000000
2024-12-05 03:21:56,0.000007,0.000020
2024-12-05 03:21:58,0.000456,0.000451
2024-12-05 03:22:01,0.000452,0.000449
2024-12-05 03:22:03,0.000449,0.000456
2024-12-05 03:22:05,0.000455,0.000458
2024-12-05 03:22:07,0.000452,0.000448
2024-12-05 03:22:09,0.000352,0.000351
2024-12-05 03:22:11,0.000444,0.000448
2024-12-05 03:22:13,0.000460,0.000469
2024-12-05 03:22:15,0.000467,0.000476
2024-12-05 03:22:17,0.000478,0.000468
2024-12-05 03:22:19,0.000465,0.000469
2024-12-05 03:22:21,0.000477,0.000478
2024-12-05 03:22:24,0.000479,0.000469
2024-12-05 03:22:26,0.000469,0.000459
2024-12-05 03:22:28,0.000478,0.000469
2024-12-05 03:22:30,0.000473,0.000470
2024-12-05 03:22:32,0.000461,0.000461
2024-12-05 03:22:34,0.000464,0.000469
2024-12-05 03:22:36,0.000465,0.000474
2024-12-05 03:22:38,0.000465,0.000469
2024-12-05 03:22:40,0.000259,0.000249
2024-12-05 03:22:42,0.000000,0.000000
2024-12-05 03:22:44,0.000000,0.000000
2024-12-05 03:22:46,0.000000,0.000000
2024-12-05 03:22:49,0.000000,0.000000
2024-12-05 03:22:51,0.000000,0.000000
